RunId,iteration,Step,width,height,density,minority_pc,homophily,policy,follow_policy,perc_happy,segregation
121,5,24,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6651267159450898
2,0,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.991887506760411,0.6406165494862087
122,5,32,50,50,0.75,0.4,3,different_neighborhood,0.1,1.0,0.6461538461538462
47,2,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9941081949651848,0.6422067487948581
3,0,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9920212765957447,0.6414893617021277
25,1,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9940796555435952,0.6341496232508074
111,5,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9989281886387996,0.6544748124330118
4,0,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9910337552742616,0.6493934599156118
132,6,35,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.6590544871794872
69,3,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9915119363395225,0.6545092838196287
90,4,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9951612903225806,0.662768817204301
124,5,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.999466097170315,0.6723171382808328
104,4,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.9962526766595289,0.6644807280513919
26,1,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9906639004149378,0.6408195020746889
129,5,27,50,50,0.75,0.4,3,different_neighborhood,0.8,1.0,0.6678228388473852
125,5,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.9984034060670569,0.6647152740819585
131,5,35,50,50,0.75,0.4,3,different_neighborhood,1.0,1.0,0.688783570300158
130,5,85,50,50,0.75,0.4,3,different_neighborhood,0.9,1.0,0.6772993088782563
143,6,29,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6540987913820284
123,5,200,50,50,0.75,0.4,3,different_neighborhood,0.2,0.996264674493063,0.6639541088580576
128,5,200,50,50,0.75,0.4,3,different_neighborhood,0.7,0.999462654486835,0.680413756045137
5,0,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9919181034482759,0.6411637931034483
106,4,200,50,50,0.75,0.4,3,different_neighborhood,0.7,0.9930145083288554,0.6757119828049436
71,3,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9916010498687664,0.6375328083989501
108,4,200,50,50,0.75,0.4,3,different_neighborhood,0.9,0.9935691318327974,0.6915862808145766
127,5,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9973474801061007,0.6827586206896552
112,5,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9952025586353944,0.6476545842217484
70,3,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9895068205666316,0.6513641133263379
145,6,89,50,50,0.75,0.4,3,different_neighborhood,0.2,1.0,0.6526232114467408
48,2,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9871037076840409,0.6285599140247179
91,4,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9898232458489555,0.6333690412426353
126,5,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.9957671957671957,0.6874338624338624
154,7,34,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.6553372278279341
133,6,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9967897271268058,0.6581059390048154
27,1,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9884756416972237,0.6471974855945521
49,2,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9888653234358431,0.6418345705196182
144,6,200,50,50,0.75,0.4,3,different_neighborhood,0.1,0.9983974358974359,0.6571848290598291
146,6,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.9984076433121019,0.6622876857749469
92,4,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9904357066950054,0.6461211477151966
152,6,37,50,50,0.75,0.4,3,different_neighborhood,0.9,1.0,0.6839597670725251
165,7,16,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6581632653061225
134,6,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9951948745328351,0.6417512012813668
150,6,149,50,50,0.75,0.4,3,different_neighborhood,0.7,1.0,0.6613287453679195
147,6,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.9978847170809095,0.662083553675304
148,6,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.9978552278820375,0.6617962466487936
113,5,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9924528301886792,0.6411051212938005
51,2,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9880952380952381,0.6447510822510822
50,2,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9831667543398211,0.6391372961599159
72,3,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9871244635193133,0.6178916309012875
167,7,25,50,50,0.75,0.4,3,different_neighborhood,0.2,1.0,0.6727053140096618
6,0,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9837013669821241,0.6443217665615142
149,6,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9973147153598282,0.689983888292159
168,7,30,50,50,0.75,0.4,3,different_neighborhood,0.3,1.0,0.6710526315789473
153,6,200,50,50,0.75,0.4,3,different_neighborhood,1.0,0.999466097170315,0.6918045915643353
93,4,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9888594164456234,0.6457559681697612
169,7,22,50,50,0.75,0.4,3,different_neighborhood,0.4,1.0,0.6720588235294118
176,8,27,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.664425105485232
166,7,200,50,50,0.75,0.4,3,different_neighborhood,0.1,0.9989159891598915,0.660840108401084
7,0,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9862506610259122,0.6351136964569011
171,7,49,50,50,0.75,0.4,3,different_neighborhood,0.6,1.0,0.6786858974358975
8,0,200,50,50,0.75,0.4,3,similar_neighborhood,0.8,0.9857894736842105,0.65
114,5,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9920255183413078,0.6606858054226475
173,7,39,50,50,0.75,0.4,3,different_neighborhood,0.8,1.0,0.6943411264612115
28,1,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9832432432432432,0.6325675675675676
135,6,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9919137466307277,0.6444743935309973
187,8,28,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6535560344827587
29,1,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.984688489968321,0.6329197465681098
155,7,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9957356076759062,0.6409914712153518
170,7,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.9989130434782608,0.6773097826086957
174,7,90,50,50,0.75,0.4,3,different_neighborhood,0.9,1.0,0.6824827219564061
30,1,200,50,50,0.75,0.4,3,similar_neighborhood,0.8,0.9848566792861005,0.6380475932936722
175,7,96,50,50,0.75,0.4,3,different_neighborhood,1.0,1.0,0.6919109663409337
190,8,43,50,50,0.75,0.4,3,different_neighborhood,0.3,1.0,0.6522957821676455
73,3,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.986096256684492,0.6439839572192514
198,9,33,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.6539797008547008
151,6,200,50,50,0.75,0.4,3,different_neighborhood,0.8,0.9939659901261657,0.6767690619857378
94,4,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.98505072076882,0.6341430859583556
192,8,16,50,50,0.75,0.4,3,different_neighborhood,0.5,1.0,0.6621657754010695
115,5,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9886547811993517,0.6460021609940573
156,7,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9935414424111948,0.6441065662002153
53,2,200,50,50,0.75,0.4,3,similar_neighborhood,0.9,0.9830328738069989,0.6288441145281018
194,8,27,50,50,0.75,0.4,3,different_neighborhood,0.7,1.0,0.6761630946157867
116,5,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9894235854045479,0.6369645690111052
52,2,200,50,50,0.75,0.4,3,similar_neighborhood,0.8,0.9793702497285559,0.624457111834962
209,9,18,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6549973276322822
196,8,29,50,50,0.75,0.4,3,different_neighborhood,0.9,1.0,0.6857848518111965
210,9,29,50,50,0.75,0.4,3,different_neighborhood,0.1,1.0,0.6498935037273695
177,8,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9956942949407965,0.6494886975242196
193,8,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9994694960212201,0.6875331564986737
136,6,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9897518878101402,0.6341693635382956
188,8,200,50,50,0.75,0.4,3,different_neighborhood,0.1,0.9957150508837708,0.6518478843063739
189,8,200,50,50,0.75,0.4,3,different_neighborhood,0.2,0.9967914438502674,0.6590909090909091
9,0,200,50,50,0.75,0.4,3,similar_neighborhood,0.9,0.9826407154129405,0.6329563387690689
195,8,200,50,50,0.75,0.4,3,different_neighborhood,0.8,0.9994655264564404,0.6825227151256013
95,4,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9795918367346939,0.6317132116004296
157,7,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.993172268907563,0.6449579831932774
220,10,39,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.6531959852086635
178,8,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9951534733441034,0.6619547657512116
74,3,200,50,50,0.75,0.4,3,similar_neighborhood,0.8,0.9809422975119111,0.6327421916357862
172,7,200,50,50,0.75,0.4,3,different_neighborhood,0.7,0.9929615592853276,0.6942338927991337
213,9,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.9994553376906318,0.6452886710239651
31,1,200,50,50,0.75,0.4,3,similar_neighborhood,0.9,0.9771883289124669,0.6181697612732096
199,9,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9967982924226254,0.6636872998932765
197,8,200,50,50,0.75,0.4,3,different_neighborhood,1.0,0.9978201634877384,0.7008174386920981
191,8,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.994054054054054,0.6583783783783784
211,9,200,50,50,0.75,0.4,3,different_neighborhood,0.2,0.997275204359673,0.6704359673024524
96,4,200,50,50,0.75,0.4,3,similar_neighborhood,0.8,0.982086406743941,0.6286880927291886
54,2,200,50,50,0.75,0.4,3,similar_neighborhood,1.0,0.9809679173463839,0.6262914627514954
10,0,200,50,50,0.75,0.4,3,similar_neighborhood,1.0,0.9774436090225563,0.6176154672395274
231,10,25,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6553945249597424
97,4,200,50,50,0.75,0.4,3,similar_neighborhood,0.9,0.9808306709265175,0.6328541001064962
180,8,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9941395844432606,0.6290623335109217
214,9,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.997872340425532,0.6771276595744681
137,6,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9857444561774024,0.6272439281942978
232,10,23,50,50,0.75,0.4,3,different_neighborhood,0.1,1.0,0.6473404255319148
117,5,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9830328738069989,0.6378579003181336
138,6,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9882226980728052,0.6381156316916489
200,9,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9931325937665082,0.6477812995245642
118,5,200,50,50,0.75,0.4,3,similar_neighborhood,0.8,0.9871175523349437,0.6336553945249598
212,9,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.995,0.6556944444444445
242,11,34,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.6629380053908356
179,8,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9924650161463939,0.6528525296017222
217,9,200,50,50,0.75,0.4,3,different_neighborhood,0.8,0.9963041182682154,0.6847940865892291
238,10,23,50,50,0.75,0.4,3,different_neighborhood,0.7,1.0,0.6694400422609614
215,9,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9967567567567568,0.6655405405405406
32,1,200,50,50,0.75,0.4,3,similar_neighborhood,1.0,0.9778129952456418,0.6262546222926572
218,9,200,50,50,0.75,0.4,3,different_neighborhood,0.9,0.9973161567364466,0.6965915190552872
221,10,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9956780118854673,0.6534305780659103
235,10,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.9994703389830508,0.664989406779661
233,10,200,50,50,0.75,0.4,3,different_neighborhood,0.2,0.9984067976633032,0.6640998406797664
158,7,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.987772461456672,0.6436735778841042
139,6,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9850107066381156,0.6476177730192719
241,10,29,50,50,0.75,0.4,3,different_neighborhood,1.0,1.0,0.6865224191866528
253,11,31,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6619978858350951
239,10,96,50,50,0.75,0.4,3,different_neighborhood,0.8,1.0,0.679490616621984
219,9,200,50,50,0.75,0.4,3,different_neighborhood,1.0,0.9957604663487016,0.6865394806571277
243,11,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9989583333333333,0.6584635416666667
76,3,200,50,50,0.75,0.4,3,similar_neighborhood,1.0,0.9791013584117032,0.6362330198537095
160,7,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9851694915254238,0.6325476694915254
75,3,200,50,50,0.75,0.4,3,similar_neighborhood,0.9,0.979490022172949,0.6353935698447893
258,11,20,50,50,0.75,0.4,3,different_neighborhood,0.5,1.0,0.6884735202492211
222,10,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.994649545211343,0.648876404494382
264,12,22,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.6645015906680806
236,10,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.996803409696324,0.6711507725093234
216,9,200,50,50,0.75,0.4,3,different_neighborhood,0.7,0.9924528301886792,0.682345013477089
234,10,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.9951716738197425,0.6735515021459227
260,11,27,50,50,0.75,0.4,3,different_neighborhood,0.7,1.0,0.6843619246861925
254,11,200,50,50,0.75,0.4,3,different_neighborhood,0.1,0.9989484752891693,0.670478443743428
201,9,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9929309407286568,0.6507612833061447
202,9,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9926431949553337,0.6550183920126117
237,10,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9962121212121212,0.6842532467532467
263,11,28,50,50,0.75,0.4,3,different_neighborhood,1.0,1.0,0.6868434873949579
159,7,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9829151094500801,0.6474906567004806
275,12,45,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6585820895522388
257,11,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.998389694041868,0.6659957058507783
261,11,200,50,50,0.75,0.4,3,different_neighborhood,0.8,0.9994697773064687,0.6802757158006363
277,12,59,50,50,0.75,0.4,3,different_neighborhood,0.2,1.0,0.6512638230647709
255,11,200,50,50,0.75,0.4,3,different_neighborhood,0.2,0.9962546816479401,0.6601123595505618
244,11,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9957469431153642,0.6497873471557682
181,8,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9871175523349437,0.6351315083199142
240,10,200,50,50,0.75,0.4,3,different_neighborhood,0.9,0.995114006514658,0.6711454940282302
276,12,200,50,50,0.75,0.4,3,different_neighborhood,0.1,0.9994700582935877,0.6589825119236884
119,5,200,50,50,0.75,0.4,3,similar_neighborhood,0.9,0.9783068783068783,0.6347883597883598
182,8,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9850746268656716,0.6183368869936035
223,10,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9909766454352441,0.6474256900212314
286,13,23,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.664270211611503
280,12,91,50,50,0.75,0.4,3,different_neighborhood,0.5,1.0,0.6696041214750542
203,9,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9884937238493724,0.6287918410041841
120,5,200,50,50,0.75,0.4,3,similar_neighborhood,1.0,0.9778247096092925,0.6350316789862724
265,12,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9967320261437909,0.664760348583878
283,12,20,50,50,0.75,0.4,3,different_neighborhood,0.8,1.0,0.6901055408970976
279,12,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.9989241527703067,0.650484131253362
282,12,53,50,50,0.75,0.4,3,different_neighborhood,0.7,1.0,0.671003717472119
259,11,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9947285187137586,0.6682920400632578
256,11,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.9946380697050938,0.6735924932975871
161,7,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9832251082251082,0.6335227272727273
224,10,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9914893617021276,0.6522606382978723
284,12,22,50,50,0.75,0.4,3,different_neighborhood,0.9,1.0,0.6878349410503751
285,12,36,50,50,0.75,0.4,3,different_neighborhood,1.0,1.0,0.7029023746701847
278,12,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.9973118279569892,0.6637096774193548
297,13,36,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6694549379384781
298,13,25,50,50,0.75,0.4,3,different_neighborhood,0.1,1.0,0.6646373742721017
98,4,200,50,50,0.75,0.4,3,similar_neighborhood,1.0,0.9742903053026245,0.6148901981788967
281,12,200,50,50,0.75,0.4,3,different_neighborhood,0.6,0.9984143763213531,0.68142177589852
299,13,52,50,50,0.75,0.4,3,different_neighborhood,0.2,1.0,0.650511577813678
308,14,20,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.6575306013837148
245,11,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.9931794333683106,0.6436253934942288
140,6,200,50,50,0.75,0.4,3,similar_neighborhood,0.8,0.9756854630108639,0.6301086394205898
301,13,54,50,50,0.75,0.4,3,different_neighborhood,0.4,1.0,0.6672852598091198
266,12,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.99511665762344,0.6314432989690721
225,10,200,50,50,0.75,0.4,3,similar_neighborhood,0.5,0.9881720430107527,0.636021505376344
204,9,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9865951742627346,0.617828418230563
303,13,86,50,50,0.75,0.4,3,different_neighborhood,0.6,1.0,0.6776246023329798
300,13,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.9989440337909187,0.6634107708553326
162,7,200,50,50,0.75,0.4,3,similar_neighborhood,0.8,0.9806763285024155,0.6431830381105743
307,13,16,50,50,0.75,0.4,3,different_neighborhood,1.0,1.0,0.6920911528150134
319,14,30,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.6685303514376997
287,13,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9967707212055974,0.6628094725511302
183,8,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9839314408141403,0.6352437064809855
246,11,200,50,50,0.75,0.4,3,similar_neighborhood,0.4,0.9919224555735057,0.656165858912224
262,11,200,50,50,0.75,0.4,3,different_neighborhood,0.9,0.9935135135135135,0.6933783783783783
226,10,200,50,50,0.75,0.4,3,similar_neighborhood,0.6,0.9897074756229686,0.6365113759479957
309,14,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9984193888303478,0.6523972602739726
320,14,26,50,50,0.75,0.4,3,different_neighborhood,0.1,1.0,0.6644771413557541
302,13,200,50,50,0.75,0.4,3,different_neighborhood,0.5,0.9973849372384938,0.6746861924686193
306,13,200,50,50,0.75,0.4,3,different_neighborhood,0.9,0.9989373007438895,0.6919500531349628
142,6,200,50,50,0.75,0.4,3,similar_neighborhood,1.0,0.9714436805922793,0.6088048651507139
330,15,40,50,50,0.75,0.4,3,similar_neighborhood,0.0,1.0,0.67380183091007
288,13,200,50,50,0.75,0.4,3,similar_neighborhood,0.2,0.9945975148568341,0.6481631550513236
324,14,85,50,50,0.75,0.4,3,different_neighborhood,0.5,1.0,0.6642666666666667
141,6,200,50,50,0.75,0.4,3,similar_neighborhood,0.9,0.9735029146793853,0.6463963963963963
328,14,21,50,50,0.75,0.4,3,different_neighborhood,0.9,1.0,0.7029780564263323
323,14,200,50,50,0.75,0.4,3,different_neighborhood,0.4,0.9994882292732856,0.6738741044012283
322,14,200,50,50,0.75,0.4,3,different_neighborhood,0.3,0.9994609164420485,0.675067385444744
267,12,200,50,50,0.75,0.4,3,similar_neighborhood,0.3,0.990815775256618,0.6364127498649379
205,9,200,50,50,0.75,0.4,3,similar_neighborhood,0.7,0.9832613390928726,0.6429535637149028
321,14,200,50,50,0.75,0.4,3,different_neighborhood,0.2,0.9968068121341139,0.6605907397551889
331,15,200,50,50,0.75,0.4,3,similar_neighborhood,0.1,0.9989473684210526,0.6497368421052632
341,15,32,50,50,0.75,0.4,3,different_neighborhood,0.0,1.0,0.651663146779303
