RunId,iteration,Step,width,height,density,minority_pc,homophily,k,policy,follow_policy,perc_happy,segregation
1203,18,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9695837780149413,0.5980522945570971
1243,18,21,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.655766150560598
1242,18,5,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7825
1254,19,34,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6569148936170213
1256,19,27,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6530230069555912
1257,19,32,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6631850244167119
1260,19,23,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6418740074113287
1258,19,32,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6837652035959809
1255,19,39,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6650968079539508
1259,19,44,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6463833157338965
1262,19,32,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6565670048051254
1204,18,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9603174603174603,0.5715608465608466
1158,17,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9899364406779662,0.6577065677966102
1263,19,23,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6506153023006955
1261,19,41,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6414455874390904
1205,18,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9613111230521225,0.5613917248790973
505,7,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.9262250942380184,0.5783521809369951
1264,19,18,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6573379753615426
1265,19,21,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6557640750670242
833,12,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9578833693304536,0.6390388768898488
1244,18,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9941018766756032,0.6403485254691689
1246,18,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9973132724341752,0.6485760343901128
900,13,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9629231595916175,0.645889306824288
1276,19,17,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6603521878335112
1277,19,50,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.6459560792715586
1278,19,27,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.653603366649132
1222,18,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.994655264564404,0.6435061464457509
1279,19,17,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6528
1245,18,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9925013390465989,0.6656400642742367
1206,18,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9471153846153846,0.5526175213675214
1280,19,25,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6281914893617021
1248,18,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9946695095948828,0.6617803837953091
703,10,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.9448946515397083,0.6077795786061588
1253,18,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9978343259339469,0.6766377910124526
1030,15,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9731471535982814,0.6470193340494093
1247,18,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9915119363395225,0.6579575596816977
1207,18,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9462140992167102,0.5375979112271541
1282,19,25,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6085423197492164
1281,19,32,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6298128342245989
1284,19,15,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5829383886255924
1266,19,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.986680873734683,0.6451784762919552
1283,19,20,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.6024460810099947
899,13,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9575497044599678,0.6418592154755508
1250,18,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9940572663425176,0.6676121015667207
1249,18,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9915074309978769,0.6423832271762208
1285,19,14,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5596245372818615
834,12,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9544235924932976,0.6203753351206435
1286,19,7,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.5456602768903088
1287,19,42,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6699081577525662
1299,19,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.665084388185654
1298,19,25,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6735404392072845
1300,19,18,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6722100054975261
1225,18,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9926160337552743,0.6683808016877637
1288,19,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9994706193753309,0.6492853361566967
1303,19,18,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7084004294149222
1302,19,24,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7093915343915344
1301,19,44,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.6909648187633263
1252,18,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9915299100052938,0.6776071995764955
1251,18,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9891891891891892,0.6636486486486487
1304,19,26,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7280892759934676
1306,19,15,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7610526315789473
1267,19,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9759871931696905,0.6084578441835645
1309,19,27,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6612299465240642
1308,19,3,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7819148936170213
1307,19,26,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7349126521969296
1029,15,100,50,50,0.75,0.4,3,1,recently_emptied,0.6,0.9717634523175279,0.6491742141715503
1305,19,44,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7582851130983693
965,14,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9645542427497314,0.644468313641246
1268,19,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9726247987117552,0.5966183574879227
1094,16,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9771398192450824,0.6649388623072834
1208,18,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9362272240085745,0.529876741693462
1320,20,27,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6696284329563813
1324,20,26,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6526737967914439
1321,20,31,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6432645301466594
1322,20,31,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6683430386447856
1326,20,27,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6292134831460674
1325,20,27,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6577836411609499
1327,20,22,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6509283819628647
1323,20,37,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6641281512605042
1328,20,21,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6575323974082073
1224,18,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9899630216587427,0.6555731642894875
1329,20,30,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6438906752411575
1096,16,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9755080771235018,0.6634966128191766
1209,18,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9303590859630033,0.5184983677910773
1330,20,31,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6606246514221974
1331,20,33,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6643963675213675
1269,19,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9616204690831557,0.582089552238806
1342,20,32,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6729534510433387
1343,20,24,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.6537846481876333
1344,20,30,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6427621075039914
1345,20,36,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.645367412140575
1346,20,34,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6552770448548813
1347,20,35,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6357333333333334
1311,19,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.993103448275862,0.6572944297082228
1310,19,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9936068193926478,0.6568993074054342
1159,17,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9798474945533769,0.6628540305010894
1315,19,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.994204425711275,0.6462065331928346
1289,19,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9947061937533086,0.6876654314452091
1270,19,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9451187335092348,0.5551451187335092
1349,20,19,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.5916100365917407
1350,20,26,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5850951374207188
1348,20,29,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6123188405797102
1312,19,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9925333333333334,0.6565333333333333
1332,20,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9865083648138154,0.6175121424716675
1319,19,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9978632478632479,0.6842948717948718
1031,15,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9671689989235738,0.6252691065662002
1351,20,24,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5585958355579285
1313,19,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9908896034297964,0.6432207931404073
1353,20,24,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6664012738853503
1352,20,6,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.5583024854574299
1226,18,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9866238630283574,0.6785714285714286
1314,19,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9930887825624668,0.665337586390218
1271,19,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.9421934089681253,0.5506482982171799
1333,20,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9831887201735358,0.615916485900217
1272,19,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9411764705882353,0.5474002100840336
1316,19,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9915388683236382,0.6521681649920676
1163,17,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9806763285024155,0.6587493290391842
1317,19,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9924812030075187,0.6640708915145005
1364,20,26,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6635245901639344
1162,17,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9783412572636028,0.6777601690438457
1365,20,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.672
1366,20,18,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6799312533051296
1367,20,18,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.7056220718375846
1368,20,28,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7084900591080064
1369,20,32,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7193633952254642
1371,20,20,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7378509719222462
1370,20,33,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7308908803373748
1374,20,3,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7521119324181627
1373,20,36,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7646505376344086
1372,20,37,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.765633210719916
1160,17,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9777536625067824,0.6435160065111232
1318,19,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9912663755458515,0.6652565502183406
1375,20,53,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6729525862068966
1274,19,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9315789473684211,0.5289473684210526
901,13,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.9524318546231961,0.6014163548904329
1273,19,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9289501590668081,0.5300901378579003
1334,20,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9686316928069226,0.6070849107625743
1275,19,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9302820649281532,0.5171633847791378
1386,21,22,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6524
1387,21,26,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6479618845950238
1290,19,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9912711402073104,0.6621658483360611
1388,21,27,50,50,0.75,0.4,3,1,random,0.2,1.0,0.657367859049653
1389,21,18,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6613034072471606
1390,21,34,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6620370370370371
1391,21,28,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6470281543274244
1392,21,24,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6556149732620321
1393,21,22,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6556703762586116
1394,21,26,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6671144545943042
1161,17,100,50,50,0.75,0.4,3,1,recently_emptied,0.6,0.9754312598013591,0.671327757449033
1335,20,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9599572877736252,0.5814201815269621
1395,21,29,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6694781233526621
1397,21,29,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6871707060063225
1396,21,32,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6501580611169653
1376,20,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9957627118644068,0.6585010593220338
1408,21,22,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6525675675675676
1377,20,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9957604663487016,0.649311075781664
1409,21,26,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.6456178551986935
1410,21,33,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6268617021276596
1412,21,26,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6351971907077255
1381,20,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9962904080551139,0.6530206677265501
1336,20,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9498666666666666,0.5742666666666667
1413,21,29,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6137587506731287
1411,21,58,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6325959488272921
1414,21,20,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.5901898734177216
1337,20,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.946751863684771,0.554978700745474
1338,20,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9465490399584847,0.5539699014011417
1355,20,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9946751863684771,0.6522896698615549
1398,21,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.9898450026723677,0.6436397648316409
1416,21,18,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5817694369973191
1415,21,25,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.5970715835140998
1417,21,11,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5646596858638744
1379,20,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9924892703862661,0.660005364806867
1380,20,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9916230366492147,0.6606020942408377
1227,18,100,50,50,0.75,0.4,3,1,recently_emptied,0.6,0.9799789251844047,0.6555584826132771
1418,21,8,50,50,0.75,0.4,3,1,minimum_improvement,1.0,1.0,0.5436232657417289
1419,21,24,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6643007360672976
1383,20,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9920844327176781,0.6671503957783641
1378,20,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9897904352498657,0.6704728640515851
1358,20,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9936941671045717,0.6835260115606936
1399,21,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9806687565308255,0.6337513061650992
1339,20,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9415825809877855,0.5458045671800319
1384,20,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9936238044633369,0.700451647183847
1032,15,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9595744680851064,0.625531914893617
1430,21,30,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6678609341825902
1431,21,28,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.6817940552016986
1433,21,37,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.702807486631016
1432,21,44,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.694899577167019
1434,21,25,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7084432717678101
1354,20,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9924932975871313,0.6509383378016086
1435,21,28,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7120653319283456
1385,20,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9930032292787944,0.6696716899892358
1420,21,100,50,50,0.75,0.4,3,1,recently_emptied,0.1,0.9989501312335958,0.6711286089238845
1436,21,40,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.728203781512605
1438,21,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7439807383627608
1437,21,20,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7525092445853143
1440,21,4,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7708
1341,20,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9328678839957035,0.5154403866809882
1439,21,41,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7744550770866561
1441,21,30,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6628
1340,20,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9357104267963263,0.5256618044300378
1382,20,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.987027027027027,0.6633783783783784
1228,18,100,50,50,0.75,0.4,3,1,recently_emptied,0.7,0.9790884718498659,0.6656836461126006
1400,21,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9701333333333333,0.6048
1453,22,28,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6708355508249069
1452,22,48,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6550802139037433
1454,22,20,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6680873734683005
1455,22,22,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6602461209202782
1456,22,33,50,50,0.75,0.4,3,1,random,0.4,1.0,0.655
1458,22,17,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6572301967038809
1292,19,100,50,50,0.75,0.4,3,1,recently_emptied,0.5,0.9842047930283224,0.6631263616557734
1457,22,28,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6923491379310345
1459,22,19,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6516824395373291
1460,22,23,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6615820734341252
1461,22,21,50,50,0.75,0.4,3,1,random,0.9,1.0,0.6722132034632035
1462,22,25,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6626329787234042
1442,21,100,50,50,0.75,0.4,3,1,different_neighborhood,0.1,0.9962586851950829,0.6527258150721539
1463,22,41,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6472424557752341
1356,20,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9898666666666667,0.6586666666666666
1401,21,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9556962025316456,0.5911128691983122
1421,21,100,50,50,0.75,0.4,3,1,recently_emptied,0.2,0.9957559681697613,0.6683023872679045
1402,21,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9558427571351642,0.5736402800215401
1446,21,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9969024264326277,0.6728187919463087
1474,22,39,50,50,0.75,0.4,3,1,minimum_improvement,0.0,1.0,0.6619680851063829
1475,22,32,50,50,0.75,0.4,3,1,minimum_improvement,0.1,1.0,0.6435721812434141
1476,22,21,50,50,0.75,0.4,3,1,minimum_improvement,0.2,1.0,0.6449256110520722
1443,21,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9951638903815153,0.6487103707684041
1477,22,28,50,50,0.75,0.4,3,1,minimum_improvement,0.3,1.0,0.6373597006948156
1478,22,22,50,50,0.75,0.4,3,1,minimum_improvement,0.4,1.0,0.6338572189664358
1403,21,100,50,50,0.75,0.4,3,1,distance_relevance,0.6,0.95042194092827,0.5734440928270043
835,12,100,50,50,0.75,0.4,3,1,recently_emptied,1.0,0.9360215053763441,0.5911290322580646
1450,21,100,50,50,0.75,0.4,3,1,different_neighborhood,0.9,0.9963312368972747,0.6719077568134172
1464,22,100,50,50,0.75,0.4,3,1,distance_relevance,0.1,0.989888238424694,0.640234167110165
1445,21,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9935794542536116,0.6685393258426966
1480,22,28,50,50,0.75,0.4,3,1,minimum_improvement,0.6,1.0,0.6137203166226913
1481,22,17,50,50,0.75,0.4,3,1,minimum_improvement,0.7,1.0,0.5815860215053763
1291,19,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.9809989142236699,0.6475298588490771
1451,21,100,50,50,0.75,0.4,3,1,different_neighborhood,1.0,0.9963157894736843,0.7151315789473685
1479,22,53,50,50,0.75,0.4,3,1,minimum_improvement,0.5,1.0,0.6274905761981691
1483,22,11,50,50,0.75,0.4,3,1,minimum_improvement,0.9,1.0,0.5692204301075269
1482,22,23,50,50,0.75,0.4,3,1,minimum_improvement,0.8,1.0,0.5844103392568659
1444,21,100,50,50,0.75,0.4,3,1,different_neighborhood,0.3,0.9924487594390508,0.6498112189859763
1485,22,25,50,50,0.75,0.4,3,1,recently_emptied,0.0,1.0,0.6620791020844469
1448,21,100,50,50,0.75,0.4,3,1,different_neighborhood,0.7,0.9940021810250818,0.6544438386041439
1447,21,100,50,50,0.75,0.4,3,1,different_neighborhood,0.6,0.9950765864332604,0.6563183807439825
1404,21,100,50,50,0.75,0.4,3,1,distance_relevance,0.7,0.9440298507462687,0.5486407249466951
1484,22,100,50,50,0.75,0.4,3,1,minimum_improvement,1.0,0.9989316239316239,0.5428685897435898
1465,22,100,50,50,0.75,0.4,3,1,distance_relevance,0.2,0.9824374667376264,0.6196114954763172
1293,19,100,50,50,0.75,0.4,3,1,recently_emptied,0.6,0.9806347498655191,0.6709252286175363
1496,22,31,50,50,0.75,0.4,3,1,similar_neighborhood,0.0,1.0,0.6488870792616721
1405,21,100,50,50,0.75,0.4,3,1,distance_relevance,0.8,0.9395248380129589,0.5454913606911447
1497,22,35,50,50,0.75,0.4,3,1,similar_neighborhood,0.1,1.0,0.6681170886075949
1498,22,43,50,50,0.75,0.4,3,1,similar_neighborhood,0.2,1.0,0.6862433862433862
1501,22,31,50,50,0.75,0.4,3,1,similar_neighborhood,0.5,1.0,0.7138666666666666
1500,22,38,50,50,0.75,0.4,3,1,similar_neighborhood,0.4,1.0,0.7285904255319149
1502,22,22,50,50,0.75,0.4,3,1,similar_neighborhood,0.6,1.0,0.7462845010615711
1499,22,38,50,50,0.75,0.4,3,1,similar_neighborhood,0.3,1.0,0.7007116499736425
1449,21,100,50,50,0.75,0.4,3,1,different_neighborhood,0.8,0.9912854030501089,0.6625816993464052
966,14,100,50,50,0.75,0.4,3,1,recently_emptied,0.9,0.9474539544962081,0.6130823401950163
1505,22,15,50,50,0.75,0.4,3,1,similar_neighborhood,0.9,1.0,0.7591511936339522
1503,22,26,50,50,0.75,0.4,3,1,similar_neighborhood,0.7,1.0,0.7423837520042758
1407,21,100,50,50,0.75,0.4,3,1,distance_relevance,1.0,0.9393139841688655,0.5258575197889183
1506,22,6,50,50,0.75,0.4,3,1,similar_neighborhood,1.0,1.0,0.7619623655913978
1504,22,49,50,50,0.75,0.4,3,1,similar_neighborhood,0.8,1.0,0.7544642857142857
1466,22,100,50,50,0.75,0.4,3,1,distance_relevance,0.3,0.9761388286334056,0.6047993492407809
1507,22,28,50,50,0.75,0.4,3,1,different_neighborhood,0.0,1.0,0.6456349206349207
1423,21,100,50,50,0.75,0.4,3,1,recently_emptied,0.4,0.990990990990991,0.6781928987811341
1518,23,29,50,50,0.75,0.4,3,1,random,0.0,1.0,0.6599785981808454
1519,23,22,50,50,0.75,0.4,3,1,random,0.1,1.0,0.6672441364605544
1406,21,100,50,50,0.75,0.4,3,1,distance_relevance,0.9,0.9263044647660033,0.5186928456159225
1520,23,16,50,50,0.75,0.4,3,1,random,0.2,1.0,0.6733595800524934
1522,23,20,50,50,0.75,0.4,3,1,random,0.4,1.0,0.6648059542796385
1524,23,28,50,50,0.75,0.4,3,1,random,0.6,1.0,0.6673808248527049
1521,23,34,50,50,0.75,0.4,3,1,random,0.3,1.0,0.6576057846813069
1523,23,32,50,50,0.75,0.4,3,1,random,0.5,1.0,0.6488686534216336
1525,23,28,50,50,0.75,0.4,3,1,random,0.7,1.0,0.6773255813953488
1526,23,19,50,50,0.75,0.4,3,1,random,0.8,1.0,0.6577604726100966
1467,22,100,50,50,0.75,0.4,3,1,distance_relevance,0.4,0.9613778705636743,0.5951200417536534
1527,23,30,50,50,0.75,0.4,3,1,random,0.9,1.0,0.646044895777659
1528,23,25,50,50,0.75,0.4,3,1,random,1.0,1.0,0.6650447133087849
1529,23,31,50,50,0.75,0.4,3,1,distance_relevance,0.0,1.0,0.6588759042849193
1509,22,100,50,50,0.75,0.4,3,1,different_neighborhood,0.2,0.9968619246861925,0.6660564853556485
1511,22,100,50,50,0.75,0.4,3,1,different_neighborhood,0.4,0.9957627118644068,0.655323093220339
1468,22,100,50,50,0.75,0.4,3,1,distance_relevance,0.5,0.9574235807860262,0.5756004366812227
1512,22,100,50,50,0.75,0.4,3,1,different_neighborhood,0.5,0.9952254641909815,0.6519893899204244
1422,21,100,50,50,0.75,0.4,3,1,recently_emptied,0.3,0.9882100750267953,0.6560825294748124
1097,16,100,50,50,0.75,0.4,3,1,recently_emptied,0.8,0.9545934530095037,0.6276399155227033
